Nutrient,Amount,Unit,DV
Calories,32,,
"Vitamin A, RAE",3.34,mcg,0 %
"Carotene, alpha",8.93,mcg,
"Carotene, beta",34.19,mcg,
"Cryptoxanthin, beta",4.11,mcg,
"Lutein + zeaxanthin",47.66,mcg,
"Lycopene",134.24,mcg,
"Retinol",0,mcg,
"Thiamin [Vitamin B1]",0.016,mg,1 %
"Riboflavin [Vitamin B2]",0.024,mg,2 %
"Niacin [Vitamin B3]",0.333,mg,2 %
"Pantothenic acid [Vitamin B5]",0.234,mg,5 %
"Vitamin B6",0.055,mg,3 %
"Vitamin B12 [Cobalamin]",0,mcg,0 %
"Vitamin B12, added",0,mcg,
"Folate, DFE [Vitamin B9]",15.51,mcg,4 %
"Folate, food",14.58,mcg,
"Folic acid",0,mcg,
"Vitamin C [Ascorbic acid]",3.2,mg,4 %
"Vitamin D",0,mcg,0 %
"Vitamin E (alpha-tocopherol)",0.34,mg,2 %
"Vitamin E, added",0,mg,
"Tocopherol, alpha",0.34,mg,
"Tocopherol, beta",0.01,mg,
"Tocopherol, delta",0,mg,
"Tocopherol, gamma",0.05,mg,
"Tocotrienol, alpha",0,mg,
"Tocotrienol, beta",0,mg,
"Tocotrienol, delta",0,mg,
"Tocotrienol, gamma",0,mg,
"Vitamin K",3.8,mcg,3 %
"Vitamin K1 [Phylloquinone]",3.6,mcg,
"Dihydrophylloquinone",0,mcg,
"Betaine",0.1,mg,
"Biotin [Vitamin B7]",0,mcg,0 %
"Choline",2.9,mg,1 %
"Calcium",4.53,mg,0 %
"Copper",0.03,mg,3 %
"Fluoride",0.1,mcg,
"Iodine",0,mcg,0 %
"Iron",0.12,mg,1 %
"Magnesium",5.86,mg,1 %
"Manganese",0.043,mg,2 %
"Phosphorus",11.39,mg,1 %
"Potassium",101.02,mg,2 %
"Selenium",0.09,mcg,0 %
"Sodium",150.03,mg,7 %
"Zinc",0.12,mg,1 %
"Protein",0.42,g,1 %
"Alanine",0.019,g,
"Arginine",0.018,g,
"Aspartic acid",0.044,g,
"Cystine",0.004,g,
"Cysteine",0,g,
"Glutamic acid",0.059,g,
"Glycine",0.017,g,
"Histidine",0.008,g,1 %
"Hydroxyproline",0,g,
"Isoleucine",0.014,g,1 %
"Leucine",0.023,g,1 %
"Lysine",0.022,g,1 %
"Methionine",0.006,g,
"Phenylalanine",0.015,g,
"Proline",0.019,g,
"Serine",0.019,g,
"Threonine",0.012,g,1 %
"Tryptophan",0.005,g,1 %
"Tyrosine",0.009,g,
"Valine",0.018,g,1 %
"Phenylalanine + Tyrosine",0.024,g,1 %
"Methionine + Cysteine",0.006,g,0 %
"Carbohydrate",2.77,g,1 %
"Fiber",1.21,g,4 %
"Starch",0.02,g,
"Sugars",0.43,g,
"Fructose",0.03,g,
"Galactose",0.01,g,
"Glucose",0.03,g,
"Lactose",0,g,
"Maltose",0,g,
"Sucrose",0.02,g,
"Net carbs",1.56,g,
"0.02 g",,undefined,0.00
"Fat",2.366,g,3 %
"Saturated fatty acids",0.329,g,2 %
"Butanoic acid",0,g,
"Decanoic acid",0,g,
"Docosanoic acid",0,g,
"Dodecanoic acid",0,g,
"Eicosanoic acid",0,g,
"Heptadecanoic acid",0,g,
"Hexadecanoic acid",0.317,g,
"Hexanoic acid",0,g,
"Octadecanoic acid",0.007,g,
"Octanoic acid",0,g,
"Pentadecanoic acid",0,g,
"Tetracosanoic acid",0,g,
"Tetradecanoic acid",0,g,
"Monounsaturated fatty acids",1.495,g,
"Docosenoic acid",0,g,
"Eicosenoic acid",0.004,g,
"Heptadecenoic acid",0.002,g,
"Hexadecenoic acid",0.106,g,
"Octadecenoic acid",1.382,g,
"Pentadecenoic acid",0,g,
"Tetradecenoic acid",0,g,
"Polyunsaturated fatty acids",0.283,g,
"α-linolenic acid n-3 (ALA)",0.02,g,
"γ-linolenic acid n-6 (GLA)",0,g,
"Cis,cis-eicosadienoic n-6 acid",0,g,
"Docosahexaenoic n-3 acid (DHA)",0,g,
"Docosapentaenoic n-3 acid (DPA)",0,g,
"Eicosadienoic acid",0.002,g,
"Eicosapentaenoic n-3 acid (EPA)",0,g,
"Eicosatetraenoic acid",0,g,
"Octadecadienoic acid",0.259,g,
"Octadecatetraenoic acid",0,g,
"Octadecatrienoic acid",0.019,g,
"Fatty acids, total trans",0,g,
"Beta-sitosterol",11.57,mg,
"Campesterol",0.76,mg,
"Cholesterol",0,mg,0 %
"Phytosterols",0,mg,
"Stigmasterol",0.3,mg,
"Alcohol, ethyl",0,g,
"Ash",0.39,g,
"Caffeine",0,mg,
"Theobromine",0,mg,
"Water",22.57,g,
